gene_id	symbol	gene_type	ncbi_ortholog_count	has_ncbi_ortholog
100616426	MIR4694	ncRNA	0	false
100616428	MIR548AM	ncRNA	0	false
100616429	MIR4672	ncRNA	0	false
100616430	MIR4644	ncRNA	0	false
100616431	MIR4431	ncRNA	0	false
100616432	MIR4714	ncRNA	0	false
100616433	MIR4418	ncRNA	0	false
100616434	MIR4755	ncRNA	0	false
100616435	MIR4801	ncRNA	0	false
100616436	MIR4449	ncRNA	0	false
100616437	MIR1343	ncRNA	0	false
100616438	MIR4632	ncRNA	0	false
100616439	MIR4658	ncRNA	0	false
100616440	MIR548AG2	ncRNA	0	false
100616441	MIR4474	ncRNA	0	false
100616447	MIR4780	ncRNA	0	false
100616449	MIR4725	ncRNA	0	false
100616450	MIR548AG1	ncRNA	0	false
100616451	MIR4471	ncRNA	0	false
100616452	MIR2682	ncRNA	0	false
100616453	MIR4687	ncRNA	0	false
100616454	MIR4497	ncRNA	0	false
100616455	MIR548H5	ncRNA	0	false
100616456	MIR4476	ncRNA	0	false
100616457	MIR4693	ncRNA	0	false
100616459	MIR4745	ncRNA	0	false
100616460	MIR3689E	ncRNA	0	false
100616463	MIR4452	ncRNA	0	false
100616464	MIR4778	ncRNA	0	false
100616465	MIR4656	ncRNA	0	false
100616466	MIR4520-2	ncRNA	0	false
100616467	MIR4767	ncRNA	0	false
100616468	MIR4742	ncRNA	0	false
100616469	MIR4429	ncRNA	0	false
100616470	MIR4488	ncRNA	0	false
100616471	MIR4798	ncRNA	0	false
100616472	MIR4776-2	ncRNA	0	false
100616473	MIR4432	ncRNA	0	false
100616474	MIR4715	ncRNA	0	false
100616475	MIR548AD	ncRNA	0	false
100616476	MIR4446	ncRNA	0	false
100616477	MIR4442	ncRNA	0	false
100616478	MIR4494	ncRNA	0	false
100616479	MIR4635	ncRNA	0	false
100616480	MIR4479	ncRNA	0	false
100616481	MIR4423	ncRNA	0	false
100616482	MIR4685	ncRNA	0	false
100616483	MIR4751	ncRNA	0	false
100616484	MIR4470	ncRNA	0	false
100616485	MIR4447	ncRNA	0	false
100616486	MIR4698	ncRNA	0	false
100616487	MIR4517	ncRNA	0	false
100616488	MIR548AK	ncRNA	0	false
100616490	MIR4706	ncRNA	0	false
100616491	MIR3978	ncRNA	0	false
100616492	MIR378F	ncRNA	0	false
100616493	MIR4441	ncRNA	0	false
100616494	MIR1269B	ncRNA	0	false
100616495	MIR2392	ncRNA	0	false
100616498	MIR378E	ncRNA	0	false
100616499	MIR4435-1	ncRNA	0	false
100616500	MIR4683	ncRNA	0	false
100616530	CFAP418-AS1	ncRNA	0	false
100616668	TPTE2P5	pseudo	0	false
100628307	DIO2-AS1	ncRNA	0	false
100628315	DNM3OS	ncRNA	1	true
100628560	MIR3155B	ncRNA	0	false
100629121	LOC100629121	pseudo	0	false
100630918	PARTICL	ncRNA	1	true
100630919	LOC100630919	pseudo	0	false
100630920	RPL10P18	pseudo	0	false
100630923	LOC100630923	ncRNA	0	false
100631239	KRT18P67	pseudo	0	false
100631242	LOC100631242	pseudo	0	false
100631243	LOC100631243	pseudo	0	false
100631247	GRAMD4P8	pseudo	0	false
100631248	GRAMD4P3	pseudo	0	false
100631249	GRAMD4P5	pseudo	0	false
100631250	GRAMD4P6	pseudo	0	false
100631251	GRAMD4P7	pseudo	0	false
100631252	GRAMD4P1	pseudo	0	false
100631253	TBC1D3P4	pseudo	0	false
100631254	CSPG4P11	pseudo	0	false
100631255	LOC100631255	pseudo	0	false
100631258	LOC100631258	pseudo	2	true
100631260	MARK2P13	pseudo	0	false
100631261	MARK2P14	pseudo	0	false
100631265	MPHOSPH10P4	pseudo	0	false
100631266	MPHOSPH10P9	pseudo	0	false
100631267	MPHOSPH10P5	pseudo	0	false
100631268	MPHOSPH10P8	pseudo	0	false
100631269	SLC10A5P1	pseudo	0	false
100631378	WDR87BP	pseudo	0	false
100631380	LOC100631380	pseudo	0	false
100631381	PPP6R2P1	pseudo	0	false
100631382	ZFAND6P1	pseudo	0	false
100631383	FAM47E-STBD1	protein-coding	0	false
100642175	SPRY4-IT1	ncRNA	0	false
100652730	LINC00659	ncRNA	0	false
100652736	LINC01311	ncRNA	0	false
100652739	RAET1E-AS1	ncRNA	0	false
100652740	PYCARD-AS1	ncRNA	0	false
100652743	LOC100652743	pseudo	0	false
100652748	TIMM23B	protein-coding	28	true
100652749	SPATA8-AS1	ncRNA	0	false
100652758	LOC100652758	ncRNA	3	true
100652759	PRICKLE2-AS1	ncRNA	0	false
100652768	LOC100652768	ncRNA	0	false
100652770	DSG2-AS1	ncRNA	0	false
100652772	NNT-AS1	ncRNA	0	false
100652777	LOC100652777	protein-coding	0	false
100652781	SNX29P1	pseudo	0	false
100652791	GS1-24F4.2	ncRNA	0	false
100652792	FTLP20	pseudo	0	false
100652794	CMPK1P1	pseudo	0	false
100652796	BOLA2P1	pseudo	0	false
100652801	NXT1P1	pseudo	0	false
100652813	LOC100652813	pseudo	0	false
100652824	KIAA2012	protein-coding	512	true
100652831	NANOGNBP3	pseudo	0	false
100652833	LOC100652833	pseudo	0	false
100652840	MPHOSPH10P3	pseudo	0	false
100652846	CACNA1C-AS1	ncRNA	0	false
100652853	LINC01023	ncRNA	0	false
100652856	LINC00408	ncRNA	0	false
100652857	TMCO5B	pseudo	0	false
100652865	LINC00539	ncRNA	0	false
100652871	LOC100652871	pseudo	0	false
100652883	ALOX15P1	pseudo	0	false
100652897	DENRP2	pseudo	0	false
100652899	ANP32BP3	pseudo	0	false
100652908	LOC100652908	pseudo	0	false
100652909	LINC00904	ncRNA	0	false
100652911	LINC01838	ncRNA	0	false
100652918	GAPDHP75	pseudo	0	false
100652929	LINC02078	ncRNA	0	false
100652931	LOC100652931	pseudo	0	false
100652939	MTND2P28	pseudo	0	false
100652955	COPS3P1	pseudo	0	false
100652960	LOC100652960	pseudo	0	false
100652967	LOC100652967	pseudo	0	false
100652974	SOD1P2	pseudo	0	false
100652976	ANKRD33BP4	pseudo	0	false
100652988	LINC00702	ncRNA	0	false
100652997	LINC00706	ncRNA	0	false
100652999	ATF7-AS1	ncRNA	0	false
100653049	LOC100653049	protein-coding	0	false
100653053	TAS2R68P	pseudo	0	false
100653133	LOC100653133	protein-coding	0	false
100653233	MIR3147HG	ncRNA	0	false
100653395	MAT2AP1	pseudo	0	false
100653396	YPEL5P3	pseudo	0	false
100653423	BANF1P4	pseudo	0	false
100653489	MTND4P14	pseudo	0	false
100653515	CEP295NL	protein-coding	208	true
100689073	ARHGAP22-IT1	ncRNA	0	false
100689074	POU6F2-AS2	ncRNA	0	false
100689229	H3P12	pseudo	0	false
100689296	CNN2P11	pseudo	0	false
100736408	LOC100736408	pseudo	0	false
100736411	ASH2LP3	pseudo	0	false
100736412	ASH2LP4	pseudo	0	false
100750225	PCAT1	ncRNA	0	false
100750245	SNAPC5P1	pseudo	0	false
100750246	HIF1A-AS1	ncRNA	0	false
100750247	HIF1A-AS2	ncRNA	0	false
100750325	RCAN3AS	ncRNA	0	false
100750326	HTT-AS	ncRNA	0	false
100775104	KLHL7-DT	ncRNA	0	false
100775107	RBM5-AS1	ncRNA	0	false
100820709	LINC00501	ncRNA	0	false
100820732	LSM1P1	pseudo	0	false
100820733	LSM2P2	pseudo	0	false
100820734	LSM2P1	pseudo	0	false
100820735	H2BP6	pseudo	0	false
100820741	RBBP4P6	pseudo	0	false
100820829	MYZAP	protein-coding	501	true
100846978	LINC00506	ncRNA	0	false
100846991	MIR5197	ncRNA	0	false
100846992	MIR548AW	ncRNA	0	false
100846993	MIR5009	ncRNA	0	false
100846994	MIR3670-2	ncRNA	0	false
100846995	MIR5000	ncRNA	0	false
100846996	MIR5007	ncRNA	0	false
100846997	MIR5583-2	ncRNA	0	false
100846998	MIR5689	ncRNA	0	false
100846999	MIR4444-2	ncRNA	0	false
100847000	MIR5579	ncRNA	0	false
100847001	MIR5680	ncRNA	0	false
100847002	MIR5011	ncRNA	0	false
100847003	MIR5693	ncRNA	0	false
100847004	MIR5188	ncRNA	0	false
100847005	MIR5701-2	ncRNA	0	false
100847006	MIR5571	ncRNA	0	false
100847007	MIR5696	ncRNA	0	false
100847008	MIR4524B	ncRNA	0	false
100847009	MIR1295B	ncRNA	0	false
100847010	MIR5581	ncRNA	0	false
100847012	MIR5004	ncRNA	0	false
100847013	MIR5692B	ncRNA	0	false
100847014	MIR5100	ncRNA	0	false
100847015	MIR5691	ncRNA	0	false
100847016	MIR5695	ncRNA	0	false
100847017	MIR5692C2	ncRNA	0	false
100847018	MIR5585	ncRNA	0	false
100847019	MIR5687	ncRNA	0	false
100847020	MIR5582	ncRNA	0	false
100847021	MIR5002	ncRNA	0	false
100847022	MIR5093	ncRNA	0	false
100847023	MIR5091	ncRNA	0	false
100847024	MIR5698	ncRNA	0	false
100847025	MIR5583-1	ncRNA	0	false
100847026	MIR5006	ncRNA	0	false
100847027	MIR5705	ncRNA	0	false
100847028	MIR5587	ncRNA	0	false
100847029	MIR5003	ncRNA	0	false
100847030	MIR548AT	ncRNA	0	false
100847031	MIR5700	ncRNA	0	false
100847032	MIR5707	ncRNA	0	false
100847033	MIR4436B2	ncRNA	0	false
100847034	MIR5683	ncRNA	0	false
100847035	MIR548AR	ncRNA	0	false
100847036	MIR5186	ncRNA	0	false
100847037	MIR5001	ncRNA	0	false
100847038	MIR5692A2	ncRNA	0	false
100847039	MIR5092	ncRNA	0	false
100847040	MIR5704	ncRNA	0	false
100847041	MIR3680-2	ncRNA	0	false
100847042	MIR5572	ncRNA	0	false
100847043	MIR5682	ncRNA	0	false
100847044	MIR5087	ncRNA	0	false
100847045	MIR548AU	ncRNA	0	false
100847046	MIR5010	ncRNA	0	false
100847047	MIR4666B	ncRNA	0	false
100847048	MIR5690	ncRNA	0	false
100847049	MIR4999	ncRNA	0	false
100847050	MIR5191	ncRNA	0	false
100847051	MIR5194	ncRNA	0	false
100847052	MIR664B	ncRNA	0	false
100847053	MIR5702	ncRNA	0	false
100847054	MIR5588	ncRNA	0	false
100847055	MIR5697	ncRNA	0	false
100847056	MIR5708	ncRNA	0	false
100847057	MIR5189	ncRNA	0	false
100847058	MIR5681A	ncRNA	0	false
100847059	MIR5094	ncRNA	0	false
100847060	MIR5701-1	ncRNA	0	false
100847061	MIR4536-2	ncRNA	0	false
100847062	MIR5195	ncRNA	0	false
100847063	MIR548AX	ncRNA	0	false
100847064	MIR5694	ncRNA	0	false
100847065	MIR5591	ncRNA	0	false
100847066	MIR5692A1	ncRNA	0	false
100847067	MIR5089	ncRNA	0	false
100847068	MIR548AO	ncRNA	0	false
100847069	MIR5590	ncRNA	0	false
100847070	MIR5196	ncRNA	0	false
100847071	MIR5684	ncRNA	0	false
100847072	MIR5008	ncRNA	0	false
100847073	MIR5090	ncRNA	0	false
100847074	MIR5088	ncRNA	0	false
100847075	MIR5685	ncRNA	0	false
100847076	MIR5580	ncRNA	0	false
100847077	MIR5688	ncRNA	0	false
100847078	MIR548AQ	ncRNA	0	false
100847079	MIR5193	ncRNA	0	false
100847080	MIR5190	ncRNA	0	false
100847081	MIR5703	ncRNA	0	false
100847082	MIR5692C1	ncRNA	0	false
100847083	MIR548AV	ncRNA	0	false
100847084	MIR548AP	ncRNA	0	false
100847085	MIR5706	ncRNA	0	false
100847086	MIR5699	ncRNA	0	false
100847087	MIR5192	ncRNA	0	false
100847088	MIR5586	ncRNA	0	false
100847089	MIR5584	ncRNA	0	false
100847090	MIR5187	ncRNA	0	false
100847091	MIR5681B	ncRNA	0	false
100847092	MIR548AS	ncRNA	0	false
100847093	MIR5589	ncRNA	0	false
100852406	POTEH-AS1	ncRNA	0	false
100852407	CARS1-AS1	ncRNA	0	false
100852408	EGFLAM-AS4	ncRNA	0	false
100852409	NEGR1-IT1	ncRNA	0	false
100852410	ZRANB2-DT	ncRNA	0	false
100856791	TBPL1P1	pseudo	0	false
100856809	OR3A5P	pseudo	0	false
100856810	ELOBP3	pseudo	0	false
100856811	NRG1-IT1	ncRNA	0	false
100856877	SETP15	pseudo	0	false
100856878	SETP21	pseudo	0	false
100856881	MTND1P32	pseudo	0	false
100859919	LOC100859919	pseudo	0	false
100859920	HIGD1AP3	pseudo	0	false
100859921	LINC00536	ncRNA	0	false
100859924	SUMO2P2	pseudo	0	false
100859925	COX5BP8	pseudo	0	false
100859926	NANOGNBP1	pseudo	0	false
100859930	HEIH	ncRNA	0	false
100861402	CERS6-AS1	ncRNA	0	false
100861412	FSBP	protein-coding	781	true
100861429	YRDCP3	pseudo	0	false
100861430	PDCD6IPP1	pseudo	0	false
100861431	YBX1P7	pseudo	0	false
100861434	USP9YP13	pseudo	0	false
100861435	SRIP3	pseudo	0	false
100861436	PRPS1P1	pseudo	0	false
100861443	DNAJC19P3	pseudo	0	false
100861445	DNAJC19P2	pseudo	0	false
100861449	DNAJC19P6	pseudo	0	false
100861453	DNAJC19P5	pseudo	0	false
100861455	DNAJC19P8	pseudo	0	false
100861458	DNAJC19P7	pseudo	0	false
100861468	LINC00492	ncRNA	0	false
100861469	PTP4A1P3	pseudo	0	false
100861470	YBX1P9	pseudo	0	false
100861476	YBX1P8	pseudo	0	false
100861485	DUTP3	pseudo	0	false
100861504	LINC00538	ncRNA	0	false
100861506	LINC00903	ncRNA	0	false
100861507	FTCD-AS1	ncRNA	0	false
100861510	LRRC3-DT	ncRNA	0	false
100861513	ZMYM4-AS1	ncRNA	0	false
100861514	ELMO1-AS1	ncRNA	0	false
100861515	TRAPPC12-AS1	ncRNA	0	false
100861516	RAI1-AS1	ncRNA	0	false
100861517	OCIAD1-AS1	ncRNA	0	false
100861518	P4HA2-AS1	ncRNA	0	false
100861519	GDNF-AS1	ncRNA	7	true
100861520	POU6F2-AS1	ncRNA	0	false
100861522	LINC00489	ncRNA	0	false
100861523	RPS6KA2-AS1	ncRNA	0	false
100861530	UFL1-AS1	ncRNA	0	false
100861532	RNA45SN5	rRNA	0	false
100861540	CYP3A7-CYP3A51P	protein-coding	0	false
100861541	DOCK9-DT	ncRNA	0	false
100861542	LINC00554	ncRNA	0	false
100861544	LINC00557	ncRNA	0	false
100861545	LINC00561	ncRNA	0	false
100861546	LINC00564	ncRNA	0	false
100861547	LINC00566	ncRNA	0	false
100861548	PINK1-AS	ncRNA	0	false
100861549	LINC00562	ncRNA	0	false
100861550	PLUT	ncRNA	0	false
100861552	LINC00558	ncRNA	0	false
100861553	LINC00560	ncRNA	0	false
100861554	LINC00563	ncRNA	0	false
100861555	SWINGN	ncRNA	0	false
100861556	YBX1P3	pseudo	0	false
100861563	SCAANT1	ncRNA	0	false
100861569	YBX1P5	pseudo	0	false
100861573	LINC00572	ncRNA	0	false
100861574	SNRPGP6	pseudo	0	false
100862662	ALDH1L1-AS2	ncRNA	0	false
100862663	RNY4P21	pseudo	0	false
100862664	RNY4P24	pseudo	0	false
100862665	RNY4P25	pseudo	0	false
100862666	RNY1P2	pseudo	0	false
100862667	RNY1P5	pseudo	0	false
100862668	RNY3P2	pseudo	0	false
100862669	RNY3P3	pseudo	0	false
100862670	RNY3P7	pseudo	0	false
100862671	TMEM265	protein-coding	324	true
100862672	RNY3P9	pseudo	0	false
100862673	RNY4P30	pseudo	0	false
100862674	RNY4P31	pseudo	0	false
100862675	RNU4-9P	pseudo	0	false
100862676	RNU4-10P	pseudo	0	false
100862677	RBMX2P4	pseudo	0	false
100862679	NAALADL2-AS3	ncRNA	0	false
100862680	LINC00507	ncRNA	0	false
100862682	LOC100862682	pseudo	0	false
100862692	DIP2A-IT1	ncRNA	0	false
100862704	RB1-DT	ncRNA	0	false
100862705	KANK1P1	pseudo	0	false
100862725	TIMM9P3	pseudo	0	false
100862726	TIMM9P1	pseudo	0	false
100862727	TIMM9P2	pseudo	0	false
100862728	UPK1A-AS1	ncRNA	0	false
100862850	EEF1A1P39	pseudo	0	false
100862852	SLAMF6P1	pseudo	0	false
100862853	MTND4P13	pseudo	0	false
100862854	MTND5P16	pseudo	0	false
100862855	COX6CP5	pseudo	0	false
100873064	AIMP1P2	pseudo	0	false
100873065	PTCHD1-AS	ncRNA	0	false
100873165	SRGAP2-AS1	ncRNA	0	false
100873166	SETP7	pseudo	0	false
100873168	MTCYBP2	pseudo	0	false
100873169	MTCYBP4	pseudo	0	false
100873170	MTND1P2	pseudo	0	false
100873171	MTND1P4	pseudo	0	false
100873172	MTND1P7	pseudo	0	false
100873173	MTND1P6	pseudo	0	false
100873174	MTND1P5	pseudo	0	false
100873175	MTND2P4	pseudo	0	false
100873176	MTND2P5	pseudo	0	false
100873177	MTND2P6	pseudo	0	false
100873178	MTND2P8	pseudo	0	false
100873179	MTND2P7	pseudo	0	false
100873180	MTND3P2	pseudo	0	false
100873181	MTND3P4	pseudo	0	false
100873182	MTND3P6	pseudo	0	false
100873183	MTND3P7	pseudo	0	false
100873184	MTND3P9	pseudo	0	false
100873185	MTND3P8	pseudo	0	false
100873186	MTND3P5	pseudo	0	false
100873187	MTND3P3	pseudo	0	false
100873188	MTND4P2	pseudo	0	false
100873189	MTND4P3	pseudo	0	false
100873190	MTND4P4	pseudo	0	false
100873191	MTND4P5	pseudo	0	false
100873192	MTND4P6	pseudo	0	false
100873193	MTND4P9	pseudo	0	false
100873194	MTND4P8	pseudo	0	false
100873195	MTND4P7	pseudo	0	false
100873196	MTND5P6	pseudo	0	false
100873197	MTND5P7	pseudo	0	false
100873198	MTND5P8	pseudo	0	false
100873199	MTND5P9	pseudo	0	false
100873200	MTND5P4	pseudo	0	false
100873201	MTND5P5	pseudo	0	false
100873202	MTCO2P2	pseudo	0	false
100873203	MTCO2P3	pseudo	0	false
100873204	MTCYBP3	pseudo	0	false
100873205	MTCO1P3	pseudo	0	false
100873206	MTND5P1	pseudo	0	false
100873207	MTCO3P2	pseudo	0	false
100873208	MTND3P1	pseudo	0	false
100873209	MTND5P2	pseudo	0	false
100873210	MTND5P3	pseudo	0	false
100873211	MTND4P1	pseudo	0	false
100873212	MTND1P11	pseudo	0	false
100873213	MTND1P16	pseudo	0	false
100873214	MTND1P26	pseudo	0	false
100873215	MTND1P28	pseudo	0	false
100873216	MTND1P29	pseudo	0	false
100873217	MTND1P31	pseudo	0	false
100873218	MTND1P33	pseudo	0	false
100873219	MTND1P34	pseudo	0	false
100873220	MTND1P19	pseudo	0	false
100873221	MTND1P9	pseudo	0	false
100873222	MTND2P11	pseudo	0	false
100873223	MTND2P14	pseudo	0	false
100873224	MTND2P18	pseudo	0	false
100873225	MTND2P19	pseudo	0	false
100873226	MTND2P20	pseudo	0	false
100873227	MTND2P21	pseudo	0	false
100873228	MTND2P22	pseudo	0	false
100873229	MTND2P23	pseudo	0	false
100873230	MTND2P24	pseudo	0	false
100873231	MTND2P25	pseudo	0	false
100873232	MTND2P27	pseudo	0	false
100873233	MTND2P29	pseudo	0	false
100873234	MTND2P30	pseudo	0	false
100873235	MTND2P31	pseudo	0	false
100873236	MTND2P33	pseudo	0	false
100873237	MTND2P32	pseudo	0	false
100873238	MTND2P10	pseudo	0	false
100873239	MTND3P10	pseudo	0	false
100873240	MTND4P15	pseudo	0	false
100873241	MTND4P16	pseudo	0	false
100873242	MTND4P17	pseudo	0	false
100873243	MTND4P21	pseudo	0	false
100873244	MTND4P22	pseudo	0	false
100873245	MTND4P23	pseudo	0	false
100873246	MTND4P25	pseudo	0	false
100873247	MTND4P26	pseudo	0	false
100873248	MTND4P27	pseudo	0	false
100873249	MTND4P28	pseudo	0	false
100873250	MTND4P29	pseudo	0	false
100873251	MTND4P30	pseudo	0	false
100873252	MTND4P31	pseudo	0	false
100873253	MTND4P32	pseudo	0	false
100873254	MTND4P24	pseudo	0	false
100873255	MTND4P11	pseudo	0	false
100873256	MTND4P10	pseudo	0	false
100873257	MTND5P12	pseudo	0	false
100873258	MTND5P14	pseudo	0	false
100873259	MTND5P15	pseudo	0	false
100873260	MTND5P22	pseudo	0	false
100873261	MTND5P23	pseudo	0	false
100873262	MTND5P24	pseudo	0	false
100873263	MTND5P25	pseudo	0	false
100873264	MTND5P27	pseudo	0	false
100873265	MTND5P29	pseudo	0	false
100873266	MTND5P30	pseudo	0	false
100873267	MTND5P31	pseudo	0	false
100873268	MTND5P26	pseudo	0	false
100873269	MTND5P20	pseudo	0	false
100873270	MTND5P19	pseudo	0	false
100873271	MTND5P18	pseudo	0	false
100873272	MTND5P13	pseudo	0	false
100873273	RNA5SP18	pseudo	0	false
100873274	RNA5SP19	pseudo	0	false
100873275	RNA5SP20	pseudo	0	false
100873276	RNA5SP21	pseudo	0	false
100873277	RNA5SP22	pseudo	0	false
100873278	RNA5SP23	pseudo	0	false
100873279	RNA5SP40	pseudo	0	false
100873280	RNA5SP41	pseudo	0	false
100873281	RNA5SP42	pseudo	0	false
100873282	RNA5SP43	pseudo	0	false
100873283	RNA5SP44	pseudo	0	false
100873284	RNA5SP45	pseudo	0	false
100873285	RNA5SP46	pseudo	0	false
100873286	RNA5SP47	pseudo	0	false
100873287	RNA5SP48	pseudo	0	false
100873288	RNA5SP49	pseudo	0	false
100873289	RNA5SP51	pseudo	0	false
100873290	RNA5SP52	pseudo	0	false
100873291	RNA5SP53	pseudo	0	false
100873292	RNA5SP54	pseudo	0	false
100873293	RNA5SP55	pseudo	0	false
100873294	RNA5SP56	pseudo	0	false
100873295	RNA5SP60	pseudo	0	false
100873296	RNA5SP61	pseudo	0	false
100873297	RNA5SP62	pseudo	0	false
100873298	RNA5SP63	pseudo	0	false
100873299	RNA5SP64	pseudo	0	false
100873300	RNA5SP65	pseudo	0	false
100873301	RNA5SP66	pseudo	0	false
100873302	RNA5SP67	pseudo	0	false
100873303	RNA5SP68	pseudo	0	false
100873304	RNA5SP69	pseudo	0	false
100873305	RNA5SP71	pseudo	0	false
100873306	RNA5SP72	pseudo	0	false
100873307	RNA5SP73	pseudo	0	false
100873308	RNA5SP74	pseudo	0	false
100873309	RNA5SP75	pseudo	0	false
100873310	RNA5SP76	pseudo	0	false
100873311	RNA5SP77	pseudo	0	false
100873312	RNA5SP78	pseudo	0	false
100873313	RNA5SP79	pseudo	0	false
100873314	RNA5SP80	pseudo	0	false
100873316	RNA5SP82	pseudo	0	false
100873317	RNA5SP84	pseudo	0	false
100873318	RNA5SP85	pseudo	0	false
100873319	RNA5SP86	pseudo	0	false
100873320	RNA5SP87	pseudo	0	false
100873321	RNA5SP88	pseudo	0	false
100873322	RNA5SP89	pseudo	0	false
100873323	RNA5SP90	pseudo	0	false
100873324	RNA5SP91	pseudo	0	false
100873325	RNA5SP92	pseudo	0	false
100873326	RNA5SP93	pseudo	0	false
100873327	RNA5SP94	pseudo	0	false
100873328	RNA5SP95	pseudo	0	false
100873329	RNA5SP96	pseudo	0	false
100873330	RNA5SP97	pseudo	0	false
100873331	RNA5SP98	pseudo	0	false
100873332	MTND6P21	pseudo	0	false
100873333	SEPTIN2P1	pseudo	0	false
100873334	RNA5-8SP3	pseudo	0	false
100873335	RNA5-8SP5	pseudo	0	false
100873336	RNA5-8SP6	pseudo	0	false
100873337	MTND1P14	pseudo	0	false
100873338	MTND1P18	pseudo	0	false
100873339	MTND1P20	pseudo	0	false
100873340	MTND1P21	pseudo	0	false
100873341	MTND1P24	pseudo	0	false
100873342	MTND1P17	pseudo	0	false
100873343	MTND1P10	pseudo	0	false
100873344	MTND2P12	pseudo	0	false
100873345	MTND2P13	pseudo	0	false
100873346	MTND2P15	pseudo	0	false
100873347	MTND2P16	pseudo	0	false
100873348	MTND2P17	pseudo	0	false
100873349	MTND2P26	pseudo	0	false
100873350	MTND4P18	pseudo	0	false
100873351	MTND4P19	pseudo	0	false
100873352	MTND4P20	pseudo	0	false
100873353	MTND5P17	pseudo	0	false
100873354	MTND5P21	pseudo	0	false
100873355	TEKT4P3	pseudo	0	false
100873356	RNA5SP24	pseudo	0	false
100873357	RNA5SP25	pseudo	0	false
100873358	RNA5SP26	pseudo	0	false
100873359	RNA5SP27	pseudo	0	false
100873360	RNA5SP28	pseudo	0	false
100873361	RNA5SP29	pseudo	0	false
100873362	RNA5SP30	pseudo	0	false
100873363	RNA5SP31	pseudo	0	false
100873365	RNA5SP33	pseudo	0	false
100873366	RNA5SP34	pseudo	0	false
100873367	RNA5SP35	pseudo	0	false
100873368	RNA5SP36	pseudo	0	false
100873369	RNA5SP37	pseudo	0	false
100873370	RNA5SP38	pseudo	0	false
100873371	RNA5SP39	pseudo	0	false
100873372	RNA5SP101	pseudo	0	false
100873373	RNA5SP102	pseudo	0	false
100873374	RNA5SP103	pseudo	0	false
100873375	RNA5SP104	pseudo	0	false
100873376	RNA5SP105	pseudo	0	false
100873377	RNA5SP107	pseudo	0	false
100873378	RNA5SP108	pseudo	0	false
100873379	RNA5SP109	pseudo	0	false
100873380	RNA5SP110	pseudo	0	false
100873381	RNA5SP111	pseudo	0	false
100873382	RNA5SP112	pseudo	0	false
100873383	RNA5SP113	pseudo	0	false
100873384	RNA5SP114	pseudo	0	false
100873385	RNA5SP115	pseudo	0	false
100873386	RNA5SP116	pseudo	0	false
100873387	RNA5SP117	pseudo	0	false
100873388	RNA5SP118	pseudo	0	false
100873389	RNA5SP119	pseudo	0	false
100873390	RNA5SP120	pseudo	0	false
100873391	RNA5SP121	pseudo	0	false
100873392	RNA5SP122	pseudo	0	false
100873393	RNA5SP123	pseudo	0	false
100873394	RNA5SP124	pseudo	0	false
100873395	RNA5SP125	pseudo	0	false
100873396	RNA5SP126	pseudo	0	false
100873397	RNA5SP127	pseudo	0	false
100873398	RNA5SP128	pseudo	0	false
100873399	RNA5SP129	pseudo	0	false
100873400	RNA5SP131	pseudo	0	false
100873401	RNA5SP132	pseudo	0	false
100873402	RNA5SP133	pseudo	0	false
100873403	RNA5SP135	pseudo	0	false
100873404	RNA5SP136	pseudo	0	false
100873405	RNA5SP137	pseudo	0	false
100873406	RNA5SP138	pseudo	0	false
100873407	RNA5SP139	pseudo	0	false
100873408	RNA5SP141	pseudo	0	false
100873409	RNA5SP142	pseudo	0	false
100873410	RNA5SP143	pseudo	0	false
100873411	RNA5SP144	pseudo	0	false
100873412	RNA5SP145	pseudo	0	false
100873413	RNA5SP146	pseudo	0	false
100873414	RNA5SP147	pseudo	0	false
100873415	RNA5SP148	pseudo	0	false
100873416	RNA5SP150	pseudo	0	false
100873417	RNA5SP151	pseudo	0	false
100873418	RNA5SP152	pseudo	0	false
100873419	RNA5SP153	pseudo	0	false
100873420	RNA5SP154	pseudo	0	false
100873421	RNA5SP155	pseudo	0	false
100873422	RNA5SP156	pseudo	0	false
100873423	RNA5SP157	pseudo	0	false
100873424	RNA5SP158	pseudo	0	false
100873425	RNA5SP159	pseudo	0	false
100873426	RNA5SP160	pseudo	0	false
100873427	RNA5SP162	pseudo	0	false
100873428	RNA5SP163	pseudo	0	false
100873429	RNA5SP164	pseudo	0	false
100873430	RNA5SP165	pseudo	0	false
100873431	RNA5SP166	pseudo	0	false
100873432	RNA5SP167	pseudo	0	false
100873433	RNA5SP168	pseudo	0	false
100873434	RNA5SP169	pseudo	0	false
100873435	RNA5SP170	pseudo	0	false
100873436	RNA5SP171	pseudo	0	false
100873437	RNA5SP173	pseudo	0	false
100873438	RNA5SP176	pseudo	0	false
100873439	RNA5SP177	pseudo	0	false
100873440	RNA5SP178	pseudo	0	false
100873441	RNA5SP179	pseudo	0	false
